cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0512,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,2.447859863935547,0.5389133627019089,0.0,0.0006077743355113,0.0006077743355113,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0515,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0115,2.5608427445253623,0.57856093979442,0.2591792656587472,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0115; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0516,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0301,2.1743927739680053,0.46255506607929514,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0517,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0301,2.5998089427891347,0.5888399412628488,0.0,0.0,0.1758700506863502,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0518,anchor_like_replication,75.0,east_north,other,TP_0433,TP_0115,4.657922542564113,0.869309838472834,0.0,0.0,0.137901319559455,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0115; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,75.0,75.0,10.0,20.0
TP_0520,anchor_like_replication,75.0,east_north,other,TP_0433,TP_0492,6.0660241023744605,0.922173274596182,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; does not add residential/transport concentration; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,75.0,75.0,55.0,20.0
TP_0521,anchor_like_replication,75.0,east_north,residential,TP_0433,TP_0492,1.1336887397581275,0.04405286343612335,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,10.0,20.0
TP_0522,anchor_like_replication,75.0,east_north,residential,TP_0433,TP_0492,2.0083211518851836,0.39500734214390604,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,10.0,20.0
TP_0524,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,4.240247645683294,0.8428781204111601,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0525,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.1315020718960014,0.4390602055800294,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0526,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0115,4.533076518313652,0.8619676945668135,0.1720187939269211,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0115; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0527,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,1.9784207979226447,0.38472834067547723,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0528,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.557010007935112,0.19676945668135096,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0529,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.8842403387297184,0.34948604992657856,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0530,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.7915921081065318,0.3069016152716593,0.0,0.0,0.0065660217628256,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0531,neutral_boundary_replication,75.0,west_north,residential,TP_0141,TP_0326,3.10938237244174,0.7077826725403817,0.0,0.0072495382475281,0.0217494136725059,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0532,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.3861144260303733,0.5286343612334802,0.0,0.0,0.0264655373616448,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0533,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.416485648311247,0.5330396475770925,0.0,0.0,0.0250483905829802,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0534,neutral_boundary_replication,75.0,west_north,residential,TP_0141,TP_0326,2.928510681628449,0.6754772393538914,0.0,0.0089711843559901,0.0609240595696839,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0535,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.7946807476817428,0.30837004405286345,0.0,0.0,0.0087809985272405,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0536,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,2.072739627020017,0.4155653450807636,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
