cell_id,diagnostic_role,evidence,confidence,source_file,caveat
TP_0633,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0634,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0636,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0637,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0638,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0639,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0639,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0640,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0641,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0641,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0642,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0643,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0643,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0645,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0645,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0646,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0647,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0647,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0648,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0649,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0649,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0649,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0650,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0650,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0651,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0651,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0651,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0652,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0652,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0653,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0653,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0654,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0654,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0655,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0656,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0656,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0657,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0658,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0659,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0660,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0660,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0661,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0662,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0663,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0668,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0668,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0669,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0669,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0669,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0670,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0670,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0672,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0673,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0673,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0674,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0674,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0674,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0674,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0675,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0675,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0676,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0676,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0676,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0677,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0677,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0678,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0678,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0679,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0679,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0680,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0680,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0681,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0681,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0682,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0683,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0683,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0684,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0684,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0684,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0685,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0685,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0686,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0687,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0687,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0688,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0688,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0688,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0689,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0689,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0689,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0692,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0694,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0696,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0697,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0697,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0697,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0698,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0699,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0702,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0703,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0704,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0704,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0704,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0705,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0705,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0706,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0706,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0707,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0707,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0708,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0708,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0709,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0709,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0710,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0711,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0711,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0712,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0712,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0713,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0713,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0714,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0714,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0715,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0716,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0716,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0716,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0717,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0717,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0717,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
