cell_id,scenario,task_name,target_path,status,runtime_used,note,claim_boundary
TP_0972,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0632,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0632/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0632,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0632/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0632,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0632/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
